,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
39785,931505,1,1,2.21,27,0.0,1,45.2,5.6,0,1
58775,1377389,1,0,1.98,11,,0,62.3,3.6,0,1
15237,355033,1,1,0.66,21,0.0,0,0.0,0.0,0,1
63529,1489186,1,0,0.76,8,1.21,0,11.4,0.7,0,0
3456,78610,1,0,8.11,12,,0,0.8,0.1,1,1
68780,1608662,1,1,0.23,14,1.51,0,39.8,3.1,0,0
9353,217327,1,1,7.1,25,0.03,1,4.8,0.7,0,0
13209,307337,1,1,6.45,22,,0,66.3,6.5,0,1
405,8958,1,1,11.65,21,0.43,0,22.3,1.6,0,0
5344,122658,0,0,1.99,20,,0,0.0,0.0,0,1
16884,394681,0,0,0.68,0,,0,0.0,0.0,6,1
58068,1360278,1,0,1.18,22,0.79,0,17.2,1.9,0,0
6330,146180,1,0,7.67,21,0.13,1,38.3,2.3,0,0
44597,1045455,1,1,2.79,48,1.13,3,31.4,2.4,0,0
62486,1465141,1,0,0.86,20,1.11,0,25.9,2.8,0,0
27171,636958,1,0,5.24,21,0.22,0,118.5,17.2,0,0
65040,1524228,0,0,0.3,26,,0,86.1,5.7,0,1
20531,479529,1,1,6.1,18,1.76,1,90.1,10.2,0,0
63551,1489844,1,1,0.28,15,0.0,0,81.4,3.7,0,1
14116,328192,0,0,1.64,0,,0,0.0,0.0,0,1
70011,1637546,1,1,0.13,15,1.84,0,17.0,0.4,0,0
1229,28115,1,0,4.89,14,,0,0.0,0.0,0,1
8800,204652,0,0,2.13,17,,0,0.0,0.0,0,1
44523,1043196,1,0,2.8,20,1.12,0,5.8,0.9,0,0
3568,81192,0,0,1.87,24,,8,0.0,0.0,0,1
88,1878,1,0,11.93,24,,0,2.9,0.3,0,0
33832,794189,1,0,0.91,8,0.0,0,29.5,1.0,0,1
35275,829010,1,0,3.95,22,1.14,0,72.7,6.4,0,0
17400,406927,1,1,6.36,12,1.52,0,106.4,11.6,1,0
52405,1229000,1,1,1.88,44,0.1,0,107.8,12.7,0,0
44513,1042991,1,1,2.8,25,0.1,0,80.4,5.7,0,0
40101,938300,0,0,0.62,29,0.0,0,35.1,4.3,0,1
52316,1227136,1,0,1.88,14,0.09,0,116.1,8.6,0,0
36931,865844,0,0,1.98,26,,0,56.1,7.3,0,1
39576,926731,1,0,0.62,16,0.0,0,12.9,0.9,0,1
28085,658309,1,1,5.12,15,1.18,0,44.3,3.4,0,0
2458,57061,0,0,8.72,0,,1,1.2,0.1,2,1
41978,982816,1,0,1.58,13,0.0,0,30.2,1.8,0,1
44443,1040935,1,0,2.21,39,,0,215.8,9.8,0,1
29278,686094,1,0,0.81,23,0.0,0,8.1,0.4,0,1
15051,350224,1,1,6.74,9,0.07,2,29.9,4.0,0,1
29415,689191,1,1,4.92,17,1.62,1,4.8,0.3,0,0
17690,413473,1,1,6.33,25,0.32,0,70.7,5.5,0,0
65441,1532732,1,1,1.4,35,0.82,0,194.9,20.1,0,1
41019,960490,1,0,2.0,13,,0,13.2,0.5,0,1
32471,762010,1,0,2.19,28,,0,54.8,15.0,0,1
17264,403496,1,0,3.36,24,,0,4.3,0.5,0,1
18889,441910,1,1,6.23,26,0.39,0,35.4,4.0,0,0
2892,66119,1,0,8.4,20,0.79,0,12.4,0.4,0,0
1971,45653,1,1,2.68,21,0.0,0,0.0,0.0,0,1
57854,1355075,1,1,1.2,22,0.78,2,64.4,8.2,0,0
66064,1546761,1,1,0.54,33,,0,46.2,2.4,0,0
21098,493237,0,0,0.6,24,0.0,0,0.0,0.0,0,1
29023,679966,0,0,1.09,20,0.0,2,5.6,0.3,0,1
70016,1637581,0,0,0.13,24,1.84,0,40.0,2.8,0,0
38076,892823,0,0,0.51,18,0.0,0,26.3,4.2,0,1
13360,310943,0,0,2.18,22,,0,3.4,0.5,0,1
71506,1672159,1,1,0.03,2,1.94,0,8.7,0.3,0,0
65804,1540913,1,1,0.56,15,1.41,0,99.8,6.4,0,0
23563,552910,1,0,5.85,24,,0,23.8,2.4,0,0
41396,968968,1,1,3.08,12,0.86,0,55.5,4.0,0,0
38115,893815,1,0,1.28,27,0.0,0,76.5,3.1,0,1
37932,889337,1,1,3.54,15,1.13,0,23.7,1.6,0,0
43826,1026943,1,0,2.88,12,1.05,1,16.9,0.7,0,0
43938,1029445,1,0,2.87,20,1.05,0,71.8,5.6,0,0
26020,610275,0,0,1.75,21,0.0,0,7.3,1.0,0,1
40615,950457,1,1,3.15,24,0.74,0,75.3,7.2,0,0
62793,1472327,1,1,0.83,8,1.14,0,18.2,1.0,0,0
22723,532885,1,0,5.92,24,,0,13.7,1.8,0,0
25418,596009,0,0,1.47,21,,0,4.7,0.3,0,1
37620,881815,1,0,1.22,24,,0,13.8,1.8,0,1
5983,137846,1,0,1.38,0,,0,0.0,0.0,1,1
51609,1210346,1,0,1.96,14,0.01,0,21.7,1.6,0,0
3353,76289,1,0,4.36,11,,0,1.6,0.1,0,1
24999,586152,0,0,2.99,21,,3,12.4,2.2,0,1
53853,1261778,1,1,1.71,12,0.22,0,175.7,12.8,0,0
71540,1673035,0,0,0.03,0,1.95,0,0.5,0.2,0,0
38065,892673,1,1,3.52,12,0.38,1,152.1,11.0,0,0
47977,1124793,1,0,1.78,14,0.0,0,7.9,3.9,0,1
39194,918881,1,1,3.32,12,0.55,0,184.3,15.8,0,0
19996,467579,0,0,2.76,39,,0,74.6,7.0,0,1
31177,731636,0,0,3.32,33,,2,36.8,1.8,0,1
68457,1601232,1,0,0.26,18,1.71,0,3.2,0.6,0,0
28498,667659,1,0,3.41,32,,0,46.1,14.0,0,1
34243,803881,1,1,4.1,18,1.82,0,210.4,14.1,0,0
6000,138344,1,0,2.34,0,,0,0.0,0.0,0,1
8176,189811,1,0,7.27,12,1.02,0,113.5,6.7,0,0
20513,479195,1,1,6.1,21,0.21,1,1.3,0.0,0,0
71938,1682622,1,0,0.73,34,0.26,2,55.9,14.9,0,1
21486,502371,0,0,0.0,0,,0,0.0,0.0,0,1
63977,1500070,1,0,0.73,44,1.49,1,44.9,4.4,0,0
45202,1059265,1,1,2.72,15,1.25,0,18.1,2.1,0,0
53894,1262657,1,1,1.71,12,0.25,0,25.6,1.3,0,0
19815,463278,1,1,0.64,21,0.0,0,0.0,0.0,0,1
3121,71579,0,0,8.33,24,,0,,,0,0
27082,634915,0,0,1.26,0,0.0,0,4.3,0.3,0,1
16546,386265,1,0,1.23,16,0.0,0,0.0,0.0,0,1
16295,379864,1,1,6.02,12,0.0,0,51.3,2.6,0,1
58119,1361363,1,0,0.17,13,0.0,0,87.9,7.6,0,1
60662,1422526,1,0,1.81,6,0.17,0,49.9,2.0,0,1
30174,707372,0,0,0.0,0,0.0,0,0.0,0.0,0,1
50304,1179946,1,1,1.28,26,0.0,0,9.5,0.5,0,1
6888,159176,1,1,7.56,10,1.4,0,22.1,3.2,0,0
54011,1265196,1,0,1.69,13,0.23,0,29.1,2.7,0,0
60084,1407234,1,1,1.04,24,0.93,0,53.0,9.1,0,0
40151,939556,1,0,3.19,12,0.76,0,8.2,0.3,0,0
44977,1053915,1,1,2.75,25,0.31,0,20.1,4.7,0,0
66761,1563275,1,0,0.44,12,1.78,0,25.9,1.0,0,0
11962,277901,0,0,5.07,23,,0,9.2,0.4,1,1
64195,1504887,1,1,0.46,42,,0,18.7,1.7,0,1
71633,1674975,1,0,0.02,0,1.95,0,,,0,0
60237,1411336,1,0,1.2,12,0.77,4,86.8,11.0,0,1
54783,1283215,1,0,1.59,13,0.34,0,80.5,3.4,0,0
59763,1400356,1,0,1.06,14,0.91,0,72.7,3.1,0,0
45493,1066975,1,1,2.68,10,1.24,0,4.2,1.2,0,0
46485,1089423,1,0,2.55,12,1.02,0,31.3,2.3,0,0
697,16076,1,0,10.24,20,1.2,0,43.6,3.1,0,0
57338,1343051,1,0,1.25,12,0.78,0,61.5,4.0,0,0
64298,1507343,1,1,0.7,15,1.28,0,43.3,7.5,0,0
22692,532029,0,0,1.97,0,0.0,0,2.6,0.1,4,1
33984,798046,1,0,0.91,18,0.0,3,25.1,1.8,0,1
44841,1050928,1,1,2.7,15,0.0,0,55.4,4.2,0,1
7136,165307,1,0,3.19,23,,0,25.0,1.5,0,1
47999,1125278,1,0,2.34,12,0.91,0,90.9,6.3,0,0
4933,113221,1,1,7.91,17,0.27,0,105.1,10.9,0,0
59465,1392989,1,1,1.39,14,1.63,0,104.8,6.5,0,1
17433,407715,1,1,6.35,14,1.51,2,41.8,2.3,0,0
32641,766266,1,0,4.32,20,1.61,0,115.8,11.8,0,0
54360,1273146,1,0,1.65,13,0.28,0,60.9,6.7,0,0
68882,1610937,1,1,0.22,19,1.75,0,52.8,2.5,0,0
18164,424185,1,0,2.12,47,,1,109.0,12.1,0,1
51912,1218086,1,0,1.92,22,0.03,0,10.6,1.8,0,0
12238,284468,0,0,7.18,35,,2,59.9,4.6,0,1
16217,378469,1,0,0.84,0,0.0,0,0.0,0.0,4,1
60246,1411754,1,0,1.03,14,0.94,0,11.4,1.1,0,0
68193,1595145,1,1,0.28,13,1.69,0,29.9,1.6,0,0
47141,1105019,1,0,2.45,28,1.44,0,60.8,7.7,0,0
61549,1443257,1,0,0.93,22,1.04,0,20.9,0.9,0,0
20813,486073,1,0,2.3,24,,0,13.2,3.7,0,1
14445,335996,1,0,0.91,7,0.0,0,0.0,0.0,0,1
37523,879925,1,0,3.61,19,0.73,0,51.9,1.8,0,0
39532,925850,1,1,3.26,17,1.83,0,77.6,5.3,0,0
186,4259,1,1,8.78,20,,0,3.0,0.5,0,1
68244,1596275,1,0,0.28,20,1.69,0,56.1,9.1,0,0
21787,510124,0,0,3.48,24,,0,9.0,1.0,0,1
49212,1154835,1,1,0.55,19,0.0,0,62.8,10.1,0,1
34355,806843,1,0,0.03,7,,0,0.0,0.0,0,1
12869,299735,0,0,5.03,24,,0,9.8,1.0,0,1
2577,59256,0,0,2.2,0,,0,0.0,0.0,0,1
66133,1548310,1,1,0.53,47,0.8,1,178.4,7.1,0,0
41279,966247,1,0,3.09,12,0.85,2,99.5,5.9,0,0
985,22449,0,0,3.34,23,,0,0.0,0.0,0,1
37963,890095,1,1,2.59,20,0.0,0,6.2,0.6,0,1
27660,648609,1,0,5.16,22,1.1,0,65.8,4.8,0,0
46790,1096510,1,0,3.13,23,,0,74.0,7.4,0,1
25706,602814,1,0,1.44,0,,0,3.5,0.7,6,1
29943,702041,1,1,4.82,12,0.29,0,113.2,7.2,0,0
12589,293315,1,0,2.03,23,,0,1.9,0.5,0,1
69516,1626212,1,0,0.16,16,1.81,0,19.2,0.8,0,0
43681,1023590,1,0,2.88,22,1.03,0,38.2,2.9,0,0
36762,861909,0,0,0.99,25,,0,11.7,0.8,0,1
20584,480562,1,1,6.1,21,0.47,0,61.0,6.4,0,0
625,14488,0,0,4.22,14,,0,0.0,0.0,0,1
20288,474364,0,0,2.42,20,,0,5.6,0.6,0,1
46892,1098648,1,0,1.96,14,0.0,0,12.7,2.3,0,1
37527,880062,1,0,2.19,38,0.0,0,44.3,22.4,0,1
26317,616966,1,1,5.38,18,1.62,0,61.6,4.3,0,0
46295,1084908,1,0,0.5,26,0.0,0,14.0,0.4,0,1
49515,1162138,1,1,2.02,30,0.0,0,44.9,3.3,0,1
63819,1495734,1,0,0.74,7,1.24,0,33.3,3.1,0,0
14550,338233,1,1,6.61,22,1.42,0,106.5,2.8,0,0
12205,283678,1,0,4.05,27,,0,22.5,1.0,0,1
30257,709646,1,1,4.76,20,0.12,0,77.5,8.4,0,0
50059,1174487,1,0,1.54,14,0.0,0,125.1,6.7,0,1
51203,1200903,1,0,2.0,22,0.96,0,12.8,1.5,0,0
36222,849988,1,1,3.82,12,0.1,0,71.6,3.6,0,0
10271,239733,1,0,3.98,24,,0,11.3,0.6,0,1
32435,761180,1,0,2.82,26,0.0,0,41.0,1.4,0,1
28992,679213,1,0,3.09,15,,0,0.0,0.0,0,1
35629,836900,0,0,0.01,3,0.0,0,1.3,0.1,0,1
53678,1257642,1,1,1.73,21,0.24,0,122.6,5.6,0,0
62362,1462201,1,1,0.87,28,1.35,0,217.5,8.7,0,0
26290,616328,1,0,5.38,22,1.56,0,25.2,1.7,0,0
58891,1380335,1,0,1.12,20,0.86,0,42.4,5.4,0,0
47645,1117067,0,0,0.44,13,,0,14.9,0.5,0,1
35267,828749,1,1,3.95,20,,0,22.5,1.4,0,1
45211,1059571,1,1,2.72,10,1.2,0,10.3,1.1,0,0
49808,1169108,0,0,2.22,24,,0,9.3,1.4,0,1
2564,59016,0,0,2.2,0,,0,0.0,0.0,0,1
11666,272059,0,0,2.36,22,,0,7.8,0.5,0,1
5411,124310,0,0,1.07,24,,0,0.0,0.0,0,1
69128,1616517,1,0,0.2,14,1.01,0,98.7,10.8,0,0
8583,199588,1,1,6.11,17,0.0,0,6.9,0.5,0,1
61704,1446705,1,1,0.92,22,1.05,0,142.0,5.8,0,0
29924,701559,1,0,3.03,19,0.0,0,46.3,5.0,0,1
65859,1542056,1,1,1.12,16,1.08,0,32.7,1.5,0,1
29217,684975,1,0,0.15,0,,0,6.5,0.5,1,1
36752,861738,1,1,3.74,40,0.52,0,170.9,16.2,0,0
1196,27376,1,0,5.37,15,,0,5.5,2.1,0,1
6111,141101,1,1,7.7,22,1.04,0,8.9,0.5,0,0
30669,719279,1,0,2.64,23,0.0,0,9.4,0.9,0,1
56737,1327394,1,0,0.9,13,0.0,0,27.1,5.8,0,1
13499,314142,0,0,2.07,21,,0,1.2,0.0,0,1
70281,1643288,1,0,0.12,11,1.85,0,21.9,1.0,0,0
11703,272855,0,0,3.04,21,,0,16.7,1.3,0,1
42406,992847,1,1,2.99,12,0.96,0,33.1,1.6,0,0
34827,818112,0,0,1.03,17,,0,35.6,9.4,0,1
47738,1119238,0,0,0.12,24,0.0,0,41.3,4.9,0,1
69794,1632438,1,0,0.15,14,1.83,1,7.4,9.4,0,0
54713,1281753,1,1,1.6,12,0.36,0,101.1,4.2,0,0
35494,833794,1,0,1.15,9,0.0,0,0.0,0.0,0,1
58611,1373342,1,0,1.13,22,0.84,2,120.6,11.1,0,0
59815,1401376,1,0,1.06,14,0.91,0,39.0,2.9,0,0
10536,246608,1,0,6.97,33,,1,28.2,3.1,0,0
59716,1399131,1,0,1.07,14,0.9,0,46.0,4.0,0,0
67187,1572805,1,0,0.39,21,1.58,0,21.8,1.5,0,0
26096,611948,1,0,5.41,12,1.82,0,55.9,5.0,0,0
49196,1154458,1,1,2.18,26,,0,132.3,5.6,0,0
38347,899039,1,1,3.46,28,0.31,0,53.9,8.4,0,0
68228,1596005,1,0,0.28,21,1.69,0,61.4,4.4,0,0
60272,1412319,1,0,1.03,14,0.95,0,44.6,4.6,0,0
71390,1669619,1,0,0.03,4,,0,5.6,0.3,0,1
11094,259110,0,0,1.79,16,0.0,0,0.0,0.0,0,1
23125,542552,1,0,4.43,26,0.0,2,8.3,0.4,0,1
69286,1620624,1,0,0.18,22,1.8,0,80.5,4.8,0,0
59295,1389391,1,1,1.09,22,0.88,0,113.4,21.0,0,0
57929,1357203,1,0,1.19,13,0.21,0,43.4,0.9,0,0
61406,1439998,1,0,0.88,14,0.0,0,4.5,0.6,0,1
60142,1408789,1,0,1.04,22,0.93,0,53.7,4.1,0,0
52723,1235927,1,0,1.84,13,0.13,0,117.0,5.2,0,0
48269,1132006,0,0,2.66,23,,0,0.0,0.0,0,1
23012,539984,1,1,2.28,20,,0,1.6,0.5,0,1
8450,196418,1,0,1.93,18,0.0,0,0.0,0.0,0,1
33927,796660,1,0,0.43,14,0.0,0,16.6,5.0,0,1
61132,1433347,1,1,0.85,24,0.0,0,108.5,6.9,0,1
60472,1417445,1,1,1.01,24,0.96,0,119.3,3.1,0,0
29191,684454,1,1,4.95,24,1.16,1,71.5,3.9,0,0
17084,399346,1,1,6.38,18,1.86,0,55.0,2.5,0,0
24976,585686,0,0,1.69,22,,0,8.2,0.8,0,1
18466,431673,1,1,2.35,0,,0,15.8,2.3,2,1
68702,1606539,1,0,0.68,63,1.3,2,78.4,13.0,0,1
42917,1005545,1,1,2.95,20,1.81,0,28.5,0.6,0,0
63749,1494493,1,1,0.75,15,1.23,0,17.4,2.3,0,0
48736,1143487,1,0,2.09,20,,0,31.4,3.1,0,1
5200,119525,1,1,7.87,22,1.95,0,237.0,9.0,0,0
71486,1671794,0,0,0.04,0,1.94,1,14.1,0.3,0,0
50469,1183223,1,0,1.84,22,0.0,0,59.1,1.8,0,1
58672,1375021,1,0,0.77,13,0.0,0,21.1,2.0,0,1
24023,563807,1,1,5.46,17,0.0,0,70.6,5.4,0,1
60830,1426295,1,0,0.99,20,1.23,0,62.4,4.6,0,0
30540,716277,0,0,0.67,18,0.0,0,0.0,0.0,0,1
12301,285727,1,1,6.85,22,0.07,0,6.2,0.3,0,0
33002,774887,0,0,2.84,26,,0,32.4,1.1,0,1
34624,813451,1,1,4.04,37,0.52,0,42.3,4.1,0,0
12973,301945,0,0,2.11,20,,0,5.8,0.6,0,1
46683,1094022,1,1,3.33,33,,0,26.5,1.8,0,1
69541,1626773,1,0,0.16,16,1.81,0,32.0,5.1,0,0
45525,1067800,1,0,1.98,25,,0,19.8,1.1,0,1
52388,1228463,1,1,1.88,14,0.08,0,9.1,0.5,0,0
26437,619507,1,0,2.11,38,,0,30.2,1.7,0,1
11749,273680,1,1,6.89,12,0.55,0,42.2,3.0,0,0
34366,807047,1,0,3.87,21,0.0,0,126.8,5.2,0,1
35251,828315,1,1,2.68,17,0.0,0,27.5,0.9,0,1
38650,906500,1,1,1.88,20,0.0,0,15.9,0.6,0,1
53273,1248946,1,0,1.78,13,0.18,0,106.1,7.0,0,0
63146,1480602,1,0,0.79,8,1.18,0,22.3,4.0,0,0
38089,893016,1,0,3.51,21,0.41,0,2.2,0.2,0,0
37800,886288,1,1,3.54,21,0.0,0,31.7,3.7,0,1
54133,1268027,1,0,1.17,13,0.0,0,29.5,1.4,0,1
41818,979328,1,0,3.05,29,1.52,0,187.6,21.1,0,0
53085,1244629,1,0,0.28,9,0.0,0,18.6,0.8,0,1
64922,1521932,1,0,0.64,8,1.33,0,20.9,1.9,0,0
61669,1445902,1,1,0.92,24,1.05,0,57.6,1.3,0,0
33554,787924,1,0,1.98,26,,0,53.6,2.5,0,1
2114,48846,1,1,8.7,27,,0,57.2,7.0,0,0
57840,1354838,1,1,1.2,23,0.77,0,5.9,0.6,0,0
34576,812572,1,0,4.05,19,1.85,1,52.3,2.2,0,0
41466,970811,1,0,3.93,20,0.01,0,81.1,4.3,0,1
32583,765051,0,0,0.41,29,,0,52.4,5.2,0,1
46789,1096485,0,0,2.5,24,,0,12.1,0.4,0,0
297,6689,1,0,11.74,24,,0,60.2,3.3,0,1
23073,541438,0,0,1.25,2,,0,0.0,0.0,0,1
32181,755491,1,1,5.06,15,1.66,0,119.4,3.0,0,1
16361,381205,1,1,1.94,21,,0,1.2,0.3,0,1
65639,1537226,1,1,0.58,15,1.39,2,144.7,14.2,0,0
58219,1363761,1,0,1.17,14,0.8,0,18.1,1.2,0,0
29496,691213,0,0,4.57,25,,0,108.1,6.2,0,1
61666,1445889,1,0,1.39,21,0.58,0,5.8,1.3,0,1
71197,1665092,1,0,0.06,8,1.92,0,22.3,1.7,0,0
1928,44593,0,0,2.48,0,,0,0.0,0.0,0,1
40881,957337,1,0,0.23,10,0.0,0,15.0,0.4,0,1
17948,419323,1,0,1.98,21,,0,0.0,0.0,0,1
70902,1657706,1,1,0.08,33,,0,35.8,1.6,0,0
68178,1594715,1,0,0.29,1,1.93,0,105.4,4.6,0,0
66275,1551478,1,0,0.51,37,1.47,0,135.9,20.6,0,0
43301,1014759,0,0,0.47,14,0.0,0,8.3,0.5,0,1
59959,1404496,1,0,1.79,28,0.18,0,249.5,9.8,0,1
45119,1057195,0,0,2.73,19,,0,107.5,7.5,0,0
35987,844494,1,1,3.86,45,0.46,0,210.6,9.2,0,0
38256,896959,1,1,3.48,20,1.68,0,49.1,5.3,0,0
5034,115409,1,0,8.05,0,,0,0.0,0.0,0,1
44194,1035131,1,0,2.85,12,0.84,1,53.3,4.1,0,0
44154,1034259,1,1,2.85,16,1.07,0,21.6,1.7,0,0
41331,967353,1,1,3.09,12,0.86,2,76.6,4.5,0,0
19259,450513,1,0,3.45,19,0.0,0,7.7,0.6,0,1
13600,316685,0,0,1.13,7,0.01,3,0.0,0.0,0,1
12989,302206,0,0,2.16,22,,0,10.9,0.6,0,1
34756,816519,1,1,4.03,25,0.44,1,58.5,4.3,1,0
1032,23733,0,0,4.85,24,,0,0.1,0.0,0,1
49848,1170040,1,0,1.98,22,,0,58.4,2.5,0,1
9554,222078,1,1,7.08,12,0.15,0,51.2,2.8,0,0
21006,490883,1,0,6.36,18,,0,60.0,3.2,0,1
42569,997523,0,0,1.54,32,,2,134.9,11.5,0,1
60187,1409967,1,0,1.04,14,0.94,0,41.0,2.1,0,0
65081,1525282,1,1,0.63,13,1.59,3,110.2,7.0,0,0
60514,1418466,1,0,1.01,13,0.14,0,34.4,1.3,0,0
43459,1018678,0,0,1.4,23,0.0,0,55.2,4.0,0,1
65829,1541371,1,1,0.56,15,1.41,0,34.8,1.5,0,0
30997,726897,0,0,0.08,11,,0,5.1,0.7,0,1
35615,836615,1,1,3.91,20,0.04,0,80.8,4.4,0,0
21692,508038,1,1,6.0,20,1.66,0,34.9,2.0,0,0
72177,1687830,0,0,0.0,1,0.93,0,0.0,0.0,0,1
64759,1518344,1,1,0.65,15,1.32,0,49.6,4.1,0,0
31921,749750,0,0,0.5,14,0.0,0,20.1,1.5,0,1
68001,1591143,1,0,0.3,20,1.67,0,35.6,1.7,0,0
25863,606727,1,0,1.59,23,,0,15.9,1.2,0,1
66162,1548956,1,1,0.27,15,0.0,0,94.7,12.0,0,1
1524,35337,0,0,7.57,81,,0,297.5,21.8,0,1
30842,722856,1,1,4.67,25,0.26,0,53.7,2.8,0,0
6112,141119,1,1,7.7,17,1.7,0,210.4,10.7,0,0
48999,1150041,1,1,2.2,12,1.73,0,29.9,2.1,0,0
36697,860640,0,0,2.72,163,,1,315.6,32.5,0,1
13421,312289,1,0,6.77,18,0.11,0,23.8,3.3,0,0
1446,33364,0,0,5.35,0,,0,6.5,0.5,7,1
18838,440786,1,0,6.23,21,0.3,0,68.2,12.0,0,0
36030,845575,0,0,1.4,19,,1,33.8,1.6,0,1
15314,357012,0,0,1.57,18,0.0,0,0.0,0.0,0,1
47896,1122803,1,1,2.36,20,1.59,0,10.7,0.8,0,0
50783,1190604,1,0,2.04,12,1.88,0,22.0,2.0,0,0
60843,1426443,1,0,0.98,14,0.99,0,41.3,2.9,0,0
66718,1562392,1,1,0.44,26,1.53,0,66.3,2.4,0,0
31280,733894,1,1,4.59,38,,1,29.6,0.8,0,0
59533,1394452,1,1,1.08,28,1.14,3,37.3,8.9,0,0
8971,208244,1,1,4.41,22,,0,31.6,1.4,0,1
19174,448777,1,0,6.52,16,0.0,2,82.4,5.3,0,1
39694,929377,1,1,1.02,64,0.0,0,31.7,9.3,0,1
2169,50262,0,0,2.17,22,1.81,0,0.0,0.0,0,1
49090,1152316,1,1,2.19,12,1.74,0,94.0,7.7,0,0
56881,1330891,0,0,1.31,25,0.05,0,20.9,3.9,0,0
24243,569087,1,0,5.77,18,,2,128.9,11.1,0,0
43855,1027528,1,0,2.87,12,1.04,0,14.4,1.4,0,0
1139,26252,0,0,2.85,0,,0,0.0,0.0,0,1
19307,451646,1,0,2.02,22,,0,1.8,0.1,0,1
43233,1013091,0,0,0.09,16,,0,9.7,0.4,0,1
14065,327025,1,0,1.97,23,0.02,0,13.3,0.5,0,1
59128,1385708,1,0,1.1,13,0.87,0,54.8,3.2,0,0
54859,1284850,1,0,2.21,15,1.69,1,51.6,4.1,0,1
45176,1058517,1,1,2.73,30,1.31,0,70.7,4.2,0,0
38378,899876,1,1,3.45,12,0.49,0,90.5,5.5,0,0
31440,737614,1,0,1.38,24,,0,25.0,1.3,0,1
8046,186498,0,0,1.98,20,,0,0.0,0.0,0,1
48525,1137844,1,1,2.26,10,,0,27.4,2.1,0,0
59207,1387655,1,0,1.1,14,0.87,0,130.5,7.0,0,0
24896,584003,1,0,5.7,22,0.94,0,15.3,1.5,0,0
46564,1091451,1,0,3.01,13,,0,27.5,1.9,0,1
48337,1133433,1,1,2.28,16,1.82,1,24.2,8.1,0,0
32383,759943,1,0,0.33,22,,0,2.9,0.3,0,1
28570,669158,0,0,1.69,23,0.0,0,15.3,1.2,0,1
64406,1509781,1,0,0.69,14,1.28,0,64.9,4.8,0,0
64671,1516616,1,1,0.66,7,1.81,0,232.2,8.0,0,0
31732,745204,0,0,2.39,23,,0,30.7,2.4,0,1
58455,1369420,1,0,1.14,20,0.83,0,90.9,7.5,0,0
5179,119019,1,1,2.56,0,,0,0.0,0.0,3,1
7131,165200,0,0,3.32,22,,0,2.8,0.4,0,1
45973,1077616,1,0,0.04,2,0.0,0,0.0,0.0,0,1
44142,1034054,1,0,2.67,33,0.0,1,60.7,5.5,0,1
29463,690583,1,0,3.39,30,,0,19.1,2.9,0,1
54440,1274915,1,1,1.64,37,0.33,0,113.7,3.7,0,0
11982,278256,1,0,6.87,21,0.52,0,5.6,0.6,0,0
5543,127454,0,0,5.5,13,,0,1.1,0.1,0,1
61976,1453209,1,0,0.9,14,1.07,0,14.3,0.5,0,0
5,56,1,1,11.94,32,1.38,0,69.4,4.0,0,0
1291,29867,1,0,9.25,4,,0,0.1,0.0,0,0
44114,1033365,1,1,2.86,12,1.06,2,43.4,5.0,0,0
10941,255637,0,0,1.18,21,0.0,0,0.0,0.0,0,1
54324,1272264,1,1,1.65,17,0.27,0,85.1,3.3,0,0
50749,1189590,1,0,2.69,15,1.48,0,0.7,0.2,0,1
23792,558580,1,0,0.83,22,0.0,1,0.0,0.0,0,1
8147,189094,0,0,0.42,0,,0,0.0,0.0,0,1
13496,314063,1,1,6.76,10,1.4,0,13.8,1.3,0,0
2361,54723,1,0,5.18,15,0.0,0,74.9,3.5,0,1
8370,194862,0,0,1.42,24,,2,0.0,0.0,0,1
28834,675232,0,0,5.01,24,,0,44.5,4.1,0,0
19641,459156,0,0,1.38,18,0.0,0,0.0,0.0,0,1
44035,1031443,1,0,2.86,12,1.02,0,43.5,2.1,0,0
45196,1059017,0,0,0.71,24,0.0,0,68.7,3.0,0,1
22865,535916,1,0,3.22,8,0.0,0,31.2,12.6,0,1
40661,951452,1,0,3.15,12,0.8,0,123.2,6.8,0,0
21733,509134,1,0,6.0,20,1.05,1,14.3,1.1,0,0
52790,1237752,1,0,1.83,21,0.14,0,31.4,4.3,0,0
12342,286749,1,0,2.36,22,,0,4.2,0.6,0,1
9797,228262,1,1,3.23,0,,0,18.0,3.3,6,1
6675,154155,0,0,2.23,15,,3,0.0,0.0,0,1
31611,742212,1,1,4.51,3,2.25,0,115.6,5.8,0,0
63013,1477568,1,1,0.81,15,1.16,1,43.8,1.9,0,0
70527,1648867,1,0,0.1,23,1.87,0,31.1,0.9,0,0
17223,402694,0,0,0.38,20,0.02,0,0.0,0.0,0,1
23272,546518,0,0,2.63,21,0.0,0,8.1,1.2,0,1
50037,1174107,1,0,1.98,14,,0,0.0,0.0,0,1
31129,730381,1,0,1.97,20,0.0,0,8.6,0.4,0,1
4426,101395,1,0,1.32,0,,0,0.0,0.0,4,1
32422,760850,1,0,0.63,0,,0,42.6,7.2,3,1
55580,1301201,1,0,1.48,13,0.49,0,92.6,5.4,0,0
64948,1522438,1,1,0.64,8,1.33,0,2.1,0.1,0,0
9757,227410,1,0,6.04,46,0.0,0,32.4,2.6,0,1
59328,1390355,1,1,1.09,22,0.88,2,36.2,4.9,0,0
