,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
45289,1061533,1,0,1.18,10,0.0,0,6.9,0.4,0,1
60261,1412123,1,0,1.03,22,1.91,0,85.1,5.0,0,0
61515,1442544,1,1,0.93,28,1.29,0,46.5,4.0,0,0
32215,756217,1,0,1.87,15,0.0,0,6.3,0.7,0,1
33355,783326,0,0,1.04,20,0.0,0,8.3,0.5,1,1
27398,642598,0,0,2.28,21,0.0,0,5.7,0.1,0,1
65916,1543368,1,1,0.55,15,1.42,0,119.8,5.2,0,0
10290,240006,1,1,1.82,18,0.0,0,0.0,0.0,0,1
69072,1615323,0,0,0.21,27,1.76,0,114.2,8.2,0,0
57518,1347112,1,0,1.23,14,0.74,0,56.2,1.8,0,0
49693,1166720,1,1,2.12,18,1.8,0,70.3,3.1,0,0
20644,482131,1,0,1.07,23,0.0,0,0.0,0.0,0,1
8064,186991,1,1,7.28,15,1.22,0,75.1,4.6,0,0
28771,673569,0,0,1.57,23,,0,41.8,5.4,0,1
20099,469801,1,0,2.0,23,,0,3.9,0.3,0,1
26579,622946,0,0,1.12,18,0.0,0,16.2,0.9,0,1
13772,320547,0,0,2.36,20,,2,20.8,5.1,0,1
58841,1379185,1,1,1.04,22,0.0,0,41.9,1.9,0,1
57030,1334606,1,1,1.29,38,1.95,2,126.0,30.1,0,0
45854,1075151,1,1,3.36,0,0.81,0,61.3,124.4,1,1
23841,559657,0,0,1.98,21,,0,8.6,0.7,0,1
19387,453597,1,0,2.2,24,,2,27.7,1.8,0,1
69405,1623527,1,0,0.17,20,1.8,0,33.0,2.7,0,0
11079,258798,0,0,1.45,22,0.0,0,0.0,0.0,0,1
42334,991181,0,0,3.0,25,0.34,1,57.4,3.3,0,0
30970,726349,1,1,5.25,30,,0,9.9,0.5,0,1
34128,801269,1,1,4.11,16,1.79,0,21.6,2.9,0,0
53007,1242986,1,1,1.81,13,0.17,0,7.5,0.3,0,0
46135,1081423,1,0,2.24,22,0.0,0,12.6,1.3,0,1
21232,496287,1,0,3.91,32,,0,26.2,2.2,0,1
12450,289728,1,0,3.29,23,,0,23.9,1.7,0,1
58863,1379692,1,0,1.9,19,0.08,0,69.9,2.9,0,1
54114,1267527,1,0,1.68,26,0.67,0,117.7,17.7,0,0
34099,800692,1,1,4.11,16,1.78,0,30.6,3.7,0,0
60047,1406311,1,0,1.04,22,0.93,0,48.4,3.9,0,0
8727,202886,1,1,4.17,21,0.0,0,18.9,2.7,0,1
58194,1363126,0,0,1.17,40,,0,60.3,3.3,0,0
53446,1252739,1,1,1.75,12,0.2,0,57.0,7.5,0,0
47231,1107334,1,0,2.44,18,1.47,1,19.7,1.9,0,0
48030,1125878,1,1,2.34,11,1.57,0,29.0,1.8,0,0
47228,1107251,1,0,1.82,22,0.0,0,35.2,3.0,0,1
63608,1491346,1,1,0.76,30,1.22,0,43.3,4.8,0,0
67562,1581779,1,0,0.34,18,1.63,0,69.8,8.7,0,0
54038,1265950,1,0,1.07,14,0.0,0,10.3,1.7,0,1
56831,1329690,0,0,0.59,12,,0,0.2,0.0,0,1
18520,433271,1,1,5.41,18,,0,12.6,0.5,0,1
10858,253632,1,0,4.74,16,0.0,0,9.2,0.5,0,1
72045,1684945,1,1,0.2,18,1.78,0,49.7,2.0,0,1
37255,873435,1,1,3.66,24,0.29,0,49.0,2.8,0,0
71650,1675403,1,1,0.02,0,1.95,0,,,0,0
40879,957297,1,0,3.13,12,0.82,0,38.2,2.6,0,0
38045,892157,1,0,1.47,42,0.0,0,112.9,5.9,0,1
62810,1472821,1,1,0.0,0,0.0,0,0.0,0.0,0,1
59408,1391903,1,0,1.09,14,0.88,0,74.3,5.8,0,0
8658,201466,0,0,0.88,22,0.0,0,0.0,0.0,0,1
18038,421724,1,0,1.99,23,,2,6.9,0.6,0,1
39366,922517,1,1,3.29,12,0.53,0,43.1,10.2,0,0
65856,1541991,1,1,0.02,0,0.0,0,14.9,2.0,0,1
26657,624756,0,0,1.28,18,,1,10.8,0.7,0,1
13880,323016,0,0,0.62,22,1.4,0,0.0,0.0,0,1
49672,1166334,1,0,1.98,22,,0,43.1,1.4,0,1
70182,1640951,1,1,0.12,16,0.57,0,56.8,1.9,0,0
39956,935120,1,1,3.21,18,1.79,0,30.4,1.7,0,0
42436,993671,1,0,2.99,12,0.96,0,33.0,9.2,0,0
15189,353601,0,0,2.15,22,,0,42.6,3.3,0,1
47277,1108589,1,1,2.42,16,1.57,0,11.6,0.8,0,0
53660,1257351,1,0,1.73,13,0.24,1,31.6,3.0,0,0
20042,468652,1,1,6.13,21,0.48,0,143.6,11.1,0,0
18962,443772,1,0,3.83,21,0.0,0,1.7,0.1,0,1
36596,858530,1,1,2.9,29,,0,0.0,0.0,0,1
32675,767113,1,0,3.03,22,0.0,0,54.9,2.6,0,1
7162,166046,1,0,6.64,32,,0,19.6,0.5,0,1
49639,1165220,1,1,2.14,18,1.78,1,60.8,2.9,0,0
27288,639641,0,0,3.62,32,,0,49.8,2.6,0,1
31658,743474,1,0,1.06,21,,0,9.3,1.0,0,1
7522,173964,0,0,1.72,16,,0,0.0,0.0,5,1
25470,597397,0,0,0.9,16,,0,0.0,0.0,0,1
13533,314962,1,1,6.75,21,0.1,1,128.8,10.6,0,0
62089,1456137,1,0,0.89,20,1.08,0,46.1,2.6,0,0
71840,1680300,0,0,0.39,16,1.36,2,38.9,1.2,0,1
54301,1271705,1,0,1.65,13,0.32,0,79.7,4.2,0,0
8433,196038,0,0,1.7,18,0.0,0,0.0,0.0,0,1
60624,1421537,1,0,1.16,12,0.81,0,62.3,6.1,0,1
8078,187326,0,0,1.07,0,,1,0.0,0.0,4,1
42114,985979,1,0,1.0,12,0.0,0,44.0,4.8,0,1
49561,1163263,1,0,2.15,15,,0,14.0,2.9,0,0
1708,39735,0,0,2.41,0,,0,0.0,0.0,0,1
62147,1457404,1,1,0.88,21,0.41,1,50.4,3.0,0,0
14626,339917,1,1,6.6,22,0.04,0,86.3,2.4,0,0
48042,1126126,1,1,2.34,20,0.02,0,412.3,69.5,0,0
10002,233451,0,0,0.25,116,,0,0.0,0.0,0,1
53779,1260157,1,1,1.72,13,0.19,0,73.3,5.1,0,0
13735,319701,1,1,6.72,18,1.82,0,83.1,4.4,0,0
61792,1448565,1,0,0.91,14,1.06,0,138.5,7.2,0,0
10766,251487,1,0,3.82,10,,0,0.8,0.1,1,1
48744,1143543,1,0,3.05,40,0.85,0,241.3,21.9,0,1
5574,128405,1,0,2.76,0,,0,0.0,0.0,6,1
48135,1128546,1,0,1.59,26,0.0,0,91.9,4.7,0,1
40426,946007,1,1,3.16,24,0.84,0,259.0,10.1,0,0
16359,381192,1,0,1.98,24,,0,18.6,4.3,0,1
57396,1344328,0,0,1.59,22,,0,51.2,3.3,0,1
36887,864932,1,0,3.72,21,0.47,0,126.0,22.4,0,0
17326,404935,0,0,0.58,22,0.0,0,0.0,0.0,0,1
60692,1423222,1,0,1.0,11,1.02,0,29.2,1.3,0,0
37382,876590,1,0,2.53,21,0.0,0,34.9,2.4,0,1
57440,1345427,1,1,1.24,22,0.74,0,47.5,4.1,0,0
58054,1359921,1,0,1.04,22,,0,24.5,1.2,0,1
11087,259042,1,1,6.93,20,0.12,0,87.2,2.2,0,0
53885,1262485,1,1,1.71,12,0.27,0,48.4,3.2,0,0
56946,1332455,1,0,1.3,20,0.59,1,9.3,0.8,0,0
39637,928113,1,0,1.87,23,,0,88.9,10.0,0,1
69728,1631054,1,1,0.15,12,1.82,0,75.8,6.1,0,0
51225,1201517,1,0,1.3,11,0.0,0,7.3,0.4,0,1
30955,726126,1,0,2.44,24,,0,10.2,1.1,0,1
36207,849564,1,1,3.82,12,0.13,0,100.1,9.2,0,0
47192,1106208,1,1,2.44,24,0.96,1,71.4,4.8,0,0
67552,1581439,1,1,0.35,41,,0,41.6,3.1,0,0
39591,927111,1,0,0.47,7,,1,3.0,0.3,3,1
70715,1653334,1,0,0.09,11,1.05,0,250.7,10.1,0,0
24702,579409,1,1,4.59,22,0.0,2,20.4,1.7,0,1
41730,977145,1,0,3.08,12,0.0,2,62.5,3.7,0,1
53201,1247363,1,0,1.78,13,0.19,1,24.9,3.8,0,0
29852,699711,0,0,2.3,37,,0,0.0,0.0,0,1
33223,780223,1,0,1.07,19,0.0,0,33.5,3.5,0,1
23656,555060,0,0,0.81,17,,0,0.0,0.0,0,1
24794,581463,0,0,0.74,18,0.0,0,0.0,0.0,0,1
4839,111062,1,1,2.05,19,,0,0.0,0.0,3,1
56356,1318827,1,1,1.39,18,1.8,0,64.0,5.5,0,0
3537,80535,0,0,3.27,13,,0,0.0,0.0,0,1
70521,1648669,1,0,0.1,11,0.76,0,20.0,0.9,0,0
9883,230324,0,0,0.43,23,0.0,0,0.0,0.0,0,1
30583,717327,0,0,0.03,0,0.0,1,0.4,0.1,0,1
20211,472290,1,0,3.34,47,0.0,0,144.8,6.3,0,1
34810,817833,0,0,1.8,32,,0,113.3,5.3,0,1
32080,753308,0,0,0.68,33,0.0,0,66.9,2.0,2,1
20572,480347,1,0,6.1,22,0.1,2,81.3,4.3,0,0
46167,1082006,1,0,2.59,22,1.39,0,41.5,3.9,0,0
36927,865812,1,1,3.71,12,0.24,0,55.0,3.7,0,0
8801,204677,0,0,7.16,24,,0,23.3,2.5,0,0
44418,1040481,1,1,2.82,147,0.35,1,201.0,17.8,0,0
67672,1583799,1,1,0.33,19,0.26,1,52.7,5.7,0,0
51036,1197122,1,1,2.27,24,1.95,0,27.3,2.7,0,1
47981,1124848,1,0,2.99,21,,0,40.0,3.1,0,1
68796,1609095,1,1,0.23,13,,0,5.8,1.0,0,0
4340,99485,1,1,2.76,20,,0,0.0,0.0,0,1
42572,997565,1,0,1.62,24,0.0,0,24.5,3.3,0,1
56504,1321805,1,1,1.37,16,1.58,0,19.9,0.8,0,0
23469,550991,0,0,0.27,19,0.0,0,0.0,0.0,0,1
6294,145478,1,1,1.98,0,,0,0.0,0.0,0,1
11127,260033,0,0,2.65,24,,0,12.6,0.5,0,1
65161,1526969,1,0,1.12,0,,0,0.0,0.0,0,1
56962,1332790,1,1,0.69,20,0.0,0,36.4,1.5,0,1
61507,1442318,1,1,0.4,18,0.0,0,31.3,3.5,0,1
3378,76880,1,1,2.13,23,,0,0.0,0.0,0,1
17196,401813,1,1,6.37,20,0.62,0,28.7,2.2,0,0
37898,888458,1,0,1.97,26,0.0,0,69.4,4.2,0,1
23074,541439,1,0,5.89,14,1.37,0,51.8,3.4,0,0
20652,482261,1,0,0.71,32,0.0,0,0.0,0.0,0,1
41985,982982,1,0,3.03,28,,1,58.5,8.0,0,0
53866,1262090,1,0,1.71,37,0.2,0,159.7,11.7,0,0
46601,1092237,1,1,2.53,16,1.65,0,37.4,2.6,0,0
70702,1653057,1,1,0.1,20,1.88,0,46.1,1.3,0,0
31528,739987,1,1,4.53,15,1.21,0,39.0,21.1,0,0
7392,171143,0,0,3.41,0,,0,8.7,1.2,0,1
16638,388623,1,0,6.42,21,0.26,0,81.6,4.8,0,0
40900,957784,1,0,3.95,12,0.0,0,42.9,3.0,0,1
59030,1383655,1,1,1.11,22,0.86,0,30.1,1.8,0,0
42995,1007197,1,0,1.89,21,0.0,0,94.3,4.1,0,1
1540,35634,1,1,9.04,20,0.02,0,87.7,21.3,0,0
65418,1532204,1,0,0.62,8,0.0,0,10.4,0.7,0,1
61664,1445809,1,1,0.92,36,1.3,0,271.9,20.9,0,0
40253,942035,1,0,2.06,12,,0,9.7,0.3,0,1
13977,325110,1,0,3.01,12,0.0,0,8.5,0.4,0,1
8705,202429,0,0,2.86,18,,0,16.3,1.8,0,1
34412,808212,1,0,2.0,22,,0,38.4,4.9,0,1
70030,1637817,1,0,0.13,8,1.84,0,23.3,0.8,0,0
52264,1225902,1,0,2.07,10,1.88,0,37.8,4.3,0,1
55218,1292981,1,1,1.99,12,1.43,0,33.8,3.2,0,1
53202,1247383,1,0,1.78,13,0.19,0,50.2,5.0,0,0
46189,1082564,1,1,2.59,15,1.32,0,36.6,6.2,0,0
52446,1229912,1,0,1.87,14,0.07,0,4.0,1.9,0,0
6593,151964,0,0,1.57,14,0.01,1,0.0,0.0,0,1
31071,728854,1,1,4.62,21,0.47,0,204.5,3.8,0,0
41169,963700,1,1,3.11,24,0.84,0,40.6,5.2,0,0
21758,509571,1,0,2.11,22,,1,3.5,0.4,0,1
27081,634914,0,0,0.88,23,,0,21.5,2.0,0,1
22693,532031,1,0,3.2,24,,0,17.8,1.7,0,1
24878,583483,1,0,1.28,0,0.0,0,23.6,2.1,6,1
52909,1240611,1,0,0.38,25,,0,1.6,0.1,0,1
47885,1122598,1,0,1.16,13,0.0,0,32.6,1.6,0,1
18810,440288,1,0,3.83,23,,0,12.6,1.3,0,1
50062,1174513,1,0,2.1,12,1.85,0,20.8,2.5,0,0
71232,1665942,1,0,0.77,22,0.56,0,70.5,8.8,0,1
7464,172732,0,0,5.11,21,0.0,0,36.3,1.5,0,1
63789,1495257,1,1,0.74,15,1.23,0,10.3,0.7,0,0
40313,943508,1,1,3.17,17,1.74,1,92.6,7.3,0,0
43604,1021702,1,0,1.92,13,0.0,1,35.9,4.9,0,1
69808,1632727,0,0,0.14,26,1.83,0,76.3,6.7,0,0
38553,904226,1,1,3.42,21,0.51,0,49.4,2.2,0,0
59485,1393493,1,1,0.62,24,0.0,0,59.9,8.2,0,1
47721,1118801,1,1,2.38,17,1.55,0,41.0,2.7,0,0
63596,1491073,1,0,0.76,14,1.22,5,35.4,3.7,0,0
65698,1538595,1,1,0.57,24,1.91,0,112.7,8.7,0,0
7902,183081,0,0,1.77,0,0.0,0,0.0,0.0,2,1
70204,1641469,1,1,0.12,10,1.85,0,23.1,5.2,0,0
4148,95048,0,0,2.29,23,0.02,0,0.0,0.0,0,1
35160,826105,1,1,3.97,20,1.71,0,42.6,7.2,0,0
45768,1073673,1,1,2.64,10,1.09,0,17.6,1.4,0,0
53867,1262121,1,1,0.35,14,0.0,0,10.8,0.5,0,1
4167,95470,1,1,1.6,21,0.4,0,0.0,0.0,0,1
32539,763694,1,1,4.81,15,1.17,0,30.6,1.2,0,1
33900,796024,1,0,0.36,8,0.0,0,9.6,0.5,0,1
29202,684698,0,0,2.18,14,0.0,0,33.5,1.3,0,1
3671,83704,0,0,3.23,10,,0,0.0,0.0,0,1
21613,505728,1,0,1.99,23,,0,0.0,0.0,0,1
61353,1438664,1,0,0.95,14,1.03,0,78.5,5.3,0,0
41014,960401,1,0,2.87,12,0.0,0,27.8,3.7,0,1
11862,275888,1,1,0.73,16,1.24,0,0.0,0.0,0,1
28471,667109,1,0,2.98,15,,0,0.7,0.0,2,1
61506,1442317,1,0,0.93,6,0.36,0,82.4,4.9,0,0
7314,169491,1,0,1.2,14,,0,0.0,0.0,0,1
57049,1335307,1,0,1.29,28,0.93,0,11.1,0.6,0,0
15607,364672,1,1,6.52,25,0.11,0,94.4,11.7,0,0
33300,781992,0,0,1.42,27,,1,59.3,16.2,0,1
20934,488863,1,0,1.98,21,,0,7.8,0.7,0,1
44173,1034609,1,0,2.85,20,0.1,0,82.1,5.4,0,0
35876,842156,1,1,3.87,20,0.04,0,64.2,6.0,0,0
68846,1610178,1,1,0.23,17,0.88,0,3.5,0.1,0,0
26322,617065,1,1,5.38,17,1.95,0,102.8,8.3,0,0
17211,402242,1,0,6.37,20,1.32,2,9.5,1.1,0,0
70885,1657320,1,0,0.08,24,1.02,0,52.3,4.7,0,0
70977,1659554,0,0,0.08,18,1.9,0,10.9,1.0,0,0
18669,436934,1,1,2.12,23,,0,3.6,0.2,0,1
57643,1350149,1,0,0.69,8,0.0,0,25.9,2.2,0,1
61307,1437435,1,0,0.95,20,1.02,0,75.0,3.1,0,0
64413,1509894,1,1,0.69,15,1.28,0,87.6,2.5,0,0
24821,582145,0,0,0.72,19,0.0,1,0.0,0.0,0,1
29621,694400,0,0,0.48,0,0.0,1,1084.5,159.3,5,1
43148,1011140,1,0,2.93,12,0.99,0,10.6,2.7,0,0
20862,487311,1,0,5.57,22,0.0,2,31.9,4.3,0,1
52293,1226602,1,1,1.88,20,0.06,1,4.2,0.2,0,0
10597,247886,0,0,1.52,24,0.0,2,0.0,0.0,0,1
64732,1517787,0,0,0.66,23,0.41,1,36.4,3.6,0,0
47015,1101780,1,0,2.47,9,,0,0.4,0.0,0,0
13106,304887,0,0,2.75,18,,0,0.0,0.0,0,1
64053,1501950,1,1,0.72,15,1.26,0,111.7,10.3,0,0
66730,1562619,1,1,0.44,16,1.53,0,13.2,0.5,1,0
11216,262170,0,0,2.37,23,,0,6.0,0.5,0,1
6720,155235,1,0,2.36,21,,0,0.0,0.0,0,1
9184,213279,1,0,1.54,33,0.0,1,0.0,0.0,0,1
54052,1266239,1,1,1.69,20,0.23,0,179.9,8.7,0,0
12081,280257,1,1,5.5,15,0.0,0,1.0,0.1,2,1
19537,456731,0,0,0.92,22,0.0,0,0.0,0.0,0,1
44726,1048106,1,1,2.78,15,1.14,0,48.3,8.8,0,0
26538,622155,1,0,5.35,20,1.65,0,22.2,1.8,0,0
70374,1645163,0,0,0.12,20,1.86,0,84.5,5.6,0,0
9143,212256,0,0,1.05,22,,0,0.0,0.0,0,1
16578,387159,1,0,3.93,25,0.0,0,6.1,0.4,0,1
41398,969009,1,0,0.54,22,0.0,0,10.6,0.5,0,1
9940,231462,0,0,1.99,14,,0,0.0,0.0,0,1
71740,1677716,1,1,0.3,14,1.67,0,25.2,0.8,0,1
42931,1005809,1,0,1.96,24,0.0,0,0.0,0.0,0,1
51627,1210783,1,1,1.96,20,1.97,0,145.1,16.3,0,0
15595,364336,0,0,1.01,0,,0,0.0,0.0,6,1
52357,1227911,1,0,1.88,19,1.81,0,55.0,9.6,0,0
58761,1377177,1,0,1.12,22,0.85,0,31.7,1.9,0,0
55102,1290070,1,0,1.55,21,0.42,0,6.4,1.8,0,0
53805,1260690,1,0,0.52,8,0.0,0,22.9,1.0,0,1
13274,308890,0,0,2.39,18,,1,10.5,0.8,0,1
39119,917250,1,1,3.99,19,,2,143.3,11.7,0,1
22033,515796,1,0,0.77,23,0.0,0,0.0,0.0,0,1
62720,1470632,1,1,0.83,24,1.14,0,89.1,8.7,0,0
41631,974960,1,0,3.06,19,1.86,0,82.0,4.3,0,0
10928,255455,1,1,6.94,16,1.82,0,28.5,1.9,0,0
13361,310946,1,0,2.6,21,,0,31.1,2.4,0,1
64390,1509482,1,1,0.69,15,1.28,0,5.4,0.1,0,0
48526,1137869,1,0,2.26,15,,0,67.2,7.2,0,0
36364,853442,0,0,1.68,24,,1,37.5,2.6,0,1
18759,439031,1,0,1.27,18,0.0,0,0.0,0.0,0,1
2653,60684,0,0,2.07,0,,0,0.0,0.0,0,1
46909,1099036,1,1,2.49,15,1.41,0,81.1,4.8,0,0
67220,1573649,1,1,0.39,19,1.43,0,59.3,42.8,0,0
27432,643431,0,0,1.18,0,0.0,0,0.4,0.0,0,1
34930,820440,0,0,0.92,15,0.0,0,46.6,5.9,0,1
8870,205942,0,0,6.46,20,,0,18.8,1.6,0,1
66845,1565215,1,0,0.43,31,,0,26.2,1.9,0,0
66822,1564749,1,0,0.43,23,1.55,0,0.0,0.0,0,0
32217,756286,1,0,4.38,21,1.49,0,54.7,2.8,1,0
10936,255573,1,0,3.79,19,,1,154.3,9.1,0,1
19125,447651,1,0,5.73,20,,0,29.7,3.9,0,1
70724,1653544,0,0,0.09,30,1.88,0,49.8,2.1,0,0
54412,1274384,1,0,1.64,12,0.95,0,23.3,2.0,0,0
27720,650160,0,0,1.44,34,0.0,0,14.8,1.5,0,1
351,7829,0,0,6.88,24,,1,0.0,0.0,0,1
27745,650531,0,0,0.23,15,,0,0.0,0.0,0,1
23621,554112,1,0,0.1,19,0.0,0,0.0,0.0,0,1
29974,702663,1,0,1.86,11,0.0,0,15.8,1.0,1,1
3956,90705,1,0,2.52,13,,0,0.0,0.0,0,1
52130,1222809,1,1,1.9,20,0.04,0,160.1,10.6,0,0
6070,139973,0,0,1.98,19,,0,0.0,0.0,0,1
7186,166614,1,0,3.84,0,,0,41.5,2.6,3,1
18555,434193,1,1,6.25,22,1.14,0,44.5,2.5,0,0
67899,1588893,1,0,0.31,3,1.91,0,31.6,0.9,0,0
52276,1226286,1,1,1.89,44,0.04,0,142.6,436.6,0,0
12892,300065,1,0,6.81,20,0.93,1,137.8,9.1,0,0
21827,510993,1,0,0.96,18,0.0,2,0.0,0.0,0,1
47795,1120502,1,0,1.14,30,0.0,0,60.7,63.0,0,1
17009,397832,1,0,0.66,22,,0,0.0,0.0,0,1
25497,598174,1,0,4.7,19,0.0,0,23.0,3.0,0,1
16728,390876,1,0,6.41,37,1.1,0,64.0,2.6,0,0
58471,1369723,0,0,0.18,15,0.0,0,29.8,1.5,0,1
68217,1595750,1,1,0.28,13,1.69,0,34.5,7.9,0,0
38875,911726,0,0,3.84,34,1.1,0,14.9,1.4,0,1
45143,1057846,1,0,1.31,17,0.0,0,19.1,0.8,0,1
25501,598394,1,0,0.18,21,0.0,0,0.0,0.0,0,1
11855,275675,1,0,2.91,0,,1,15.6,1.0,1,1
5121,117687,1,0,7.88,20,1.57,0,98.3,7.6,0,0
67846,1587621,1,0,0.32,18,0.63,0,27.8,3.9,0,0
68880,1610913,1,1,0.7,17,1.28,0,52.0,9.8,0,1
3215,73209,0,0,2.42,10,,0,0.0,0.0,0,1
64086,1502606,1,0,0.71,14,1.26,0,67.4,4.7,0,0
20645,482133,1,0,1.99,18,,0,5.7,0.4,0,1
62602,1467921,1,1,0.85,22,1.13,0,88.1,6.2,0,0
30702,720079,1,1,4.69,16,1.55,0,32.8,2.4,0,0
2597,59685,1,1,8.96,5,0.02,0,39.3,4.9,0,1
46425,1087878,1,0,2.56,26,,0,55.3,3.8,0,0
39533,925873,1,0,3.26,21,0.59,0,7.7,0.9,0,0
24923,584702,0,0,0.67,24,0.0,0,0.0,0.0,0,1
5604,129107,1,0,3.84,15,,0,9.2,0.8,0,1
13102,304854,1,0,2.64,24,,0,2.3,0.3,0,1
10431,243703,1,0,2.78,0,,1,0.4,0.1,1,1
53362,1250912,1,1,1.77,12,0.21,0,187.8,7.6,0,0
43665,1023231,1,0,0.77,10,0.0,0,22.3,2.3,0,1
46725,1094940,1,0,0.79,25,0.0,1,36.0,3.7,0,1
28695,671780,1,1,5.03,20,1.67,0,20.1,3.0,0,0
36210,849655,1,1,3.82,15,1.1,2,107.7,17.0,0,0
15718,367361,1,0,4.24,22,0.0,0,53.6,1.8,0,1
25318,593831,1,1,5.59,21,0.42,0,24.1,1.1,0,0
36227,850220,0,0,1.04,0,,0,3.2,0.9,0,1
20789,485528,0,0,3.92,32,,1,18.7,2.6,0,1
61128,1433166,1,0,0.96,13,1.01,1,31.8,3.3,0,0
57554,1347905,1,1,1.23,30,0.74,1,209.6,30.7,0,0
35895,842542,1,0,1.98,29,,0,12.9,2.4,0,1
31556,740632,1,1,1.98,24,,0,62.2,2.7,0,1
61511,1442431,1,0,0.93,25,0.42,0,43.4,6.2,0,0
21443,501525,0,0,0.39,18,0.01,0,0.0,0.0,0,1
70469,1647271,1,1,0.11,65,,0,45.5,3.3,0,0
48993,1149984,1,1,2.2,16,1.73,0,17.0,1.7,0,0
3564,81119,0,0,2.83,24,,0,0.0,0.0,0,1
55595,1301526,1,0,1.48,18,0.44,0,29.7,1.6,0,0
50868,1192689,1,0,2.04,11,,0,5.8,0.5,0,0
25453,596946,1,0,5.56,8,1.33,0,162.9,7.6,0,0
60458,1417090,1,0,1.02,14,0.96,0,30.7,1.6,0,0
53822,1261064,1,0,1.71,13,0.21,0,176.7,11.6,0,0
9733,226768,1,1,2.88,20,,0,20.4,3.1,0,1
41334,967427,1,0,3.09,20,0.86,0,23.5,0.8,0,0
25080,587975,0,0,4.2,22,,0,68.9,5.3,0,1
30885,724095,1,0,2.04,25,,0,156.6,8.1,0,1
49068,1151927,1,0,0.93,22,0.0,0,21.5,2.8,0,1
71902,1681830,0,0,0.35,30,1.63,0,46.5,5.0,0,1
6412,148076,1,0,5.1,29,0.0,0,103.2,17.1,0,1
16190,377837,1,0,3.41,24,,0,18.6,1.4,0,1
216,4828,0,0,7.87,0,,0,0.0,0.0,0,1
9229,214186,1,0,7.12,22,0.92,0,67.8,5.2,0,0
66625,1559915,1,0,0.46,20,1.52,0,8.1,3.0,0,0
51906,1217951,1,0,1.93,14,0.05,0,19.2,3.8,0,0
8661,201566,1,1,0.9,23,0.0,0,0.0,0.0,0,1
36114,847335,1,1,3.84,20,0.08,0,22.7,1.8,0,0
59021,1383443,1,1,1.11,22,0.86,0,21.0,1.0,0,0
4154,95187,1,1,2.62,0,,0,0.0,0.0,2,1
64154,1503921,1,0,0.71,22,1.26,0,2.2,0.1,0,0
9716,226378,0,0,2.59,0,,0,5.7,0.9,6,1
70761,1654372,0,0,0.82,32,1.15,1,31.0,3.1,0,1
72105,1686109,1,0,0.42,14,1.55,0,51.9,3.0,0,1
22918,537314,1,0,3.48,32,,0,121.6,21.0,0,1
11059,258348,0,0,1.98,0,,0,0.0,0.0,7,1
53877,1262306,1,1,1.71,22,1.1,0,12.3,0.2,0,0
24033,563939,1,0,2.82,16,0.0,0,32.5,1.0,0,1
46242,1083574,1,1,2.59,22,1.33,0,187.8,22.0,0,0
48958,1148956,1,1,2.21,17,1.73,0,26.6,1.0,0,0
59821,1401487,1,0,1.08,22,0.0,0,53.4,2.6,0,1
33865,795004,1,0,0.92,12,0.0,0,45.9,7.9,0,1
6909,159788,1,0,3.24,18,,0,8.1,1.1,0,1
14003,325801,0,0,1.19,9,0.0,0,0.0,0.0,0,1
28034,657399,1,1,5.12,12,0.36,0,59.9,3.6,0,0
66588,1559038,1,0,0.46,18,1.2,0,19.8,1.8,0,0
11073,258707,1,0,3.02,14,0.0,0,12.0,0.4,0,1
7115,164798,1,0,7.48,22,1.15,0,67.8,6.3,0,0
19719,461045,1,1,6.16,126,0.47,0,475.4,38.6,0,0
30021,703716,1,0,1.65,22,,1,15.9,1.0,0,1
25013,586498,0,0,0.47,17,0.0,0,0.0,0.0,0,1
4021,92206,1,0,2.05,0,,0,0.0,0.0,0,1
12564,292674,1,1,6.83,17,1.76,0,42.2,4.5,0,0
58166,1362548,1,0,1.97,14,0.0,0,89.5,3.7,0,1
70873,1656987,1,0,0.08,8,1.89,0,36.9,2.7,0,0
27713,649916,1,0,5.16,22,0.78,1,90.3,6.0,0,0
27897,654290,1,0,5.14,16,,0,39.7,5.0,0,0
39881,933519,1,0,0.06,7,0.0,0,0.9,0.2,0,1
33586,788649,1,0,2.36,26,0.0,0,90.1,2.9,0,1
19370,453293,1,1,6.18,25,1.95,0,50.7,5.6,0,0
67527,1580627,1,1,0.35,38,0.83,2,140.5,13.8,0,0
68851,1610323,1,0,0.23,15,1.75,0,28.4,2.2,0,0
53480,1253304,1,0,1.75,21,0.17,0,27.4,3.6,0,0
48033,1125943,1,0,1.06,11,0.0,0,60.8,5.7,0,1
56830,1329681,1,0,0.29,10,,0,38.7,5.1,0,1
56033,1311600,1,1,1.42,26,1.92,0,194.3,6.0,0,0
55004,1287847,1,0,1.56,13,0.36,0,42.1,3.9,0,0
52123,1222578,1,0,1.9,14,0.07,0,78.9,3.9,0,0
67756,1585779,1,0,0.33,29,1.65,0,55.8,9.1,0,0
22642,530743,1,0,5.93,23,,1,65.7,9.8,0,0
11129,260155,1,0,1.98,23,,2,0.0,0.0,0,1
58083,1360638,1,1,1.18,26,1.76,0,13.6,0.8,0,0
51169,1200240,1,0,2.07,14,,0,57.4,4.1,0,1
28792,674316,1,1,5.02,20,1.95,0,26.0,1.6,0,0
